track_n,line,lyric,track_title,Title,Year
8,13,And the people who gain the world and lose their soul,Within You Without You,Sgt Pepper,1967
8,14,"They don't know, they can't see, are you one of them?",Within You Without You,Sgt Pepper,1967
8,15,When you've seen beyond yourself then you may find,Within You Without You,Sgt Pepper,1967
8,16,Peace of mind is waiting there,Within You Without You,Sgt Pepper,1967
8,17,And the time will come when you see we're all one,Within You Without You,Sgt Pepper,1967
8,18,And life flows on within you and without you,Within You Without You,Sgt Pepper,1967
9,2,When I get older losing my hair,When I'm Sixty-Four,Sgt Pepper,1967
9,3,Many years from now,When I'm Sixty-Four,Sgt Pepper,1967
9,4,Will you still be sending me a valentine,When I'm Sixty-Four,Sgt Pepper,1967
9,5,"Birthday greetings, bottle of wine?",When I'm Sixty-Four,Sgt Pepper,1967
9,6,If I'd been out till quarter to three,When I'm Sixty-Four,Sgt Pepper,1967
9,7,Would you lock the door,When I'm Sixty-Four,Sgt Pepper,1967
9,8,"Will you still need me, will you still feed me",When I'm Sixty-Four,Sgt Pepper,1967
9,9,When I'm sixty-four?,When I'm Sixty-Four,Sgt Pepper,1967
9,10,You'll be older too,When I'm Sixty-Four,Sgt Pepper,1967
9,11,And if you say the word,When I'm Sixty-Four,Sgt Pepper,1967
9,12,I could stay with you,When I'm Sixty-Four,Sgt Pepper,1967
9,13,I could be handy mending a fuse,When I'm Sixty-Four,Sgt Pepper,1967
9,14,When your lights have gone,When I'm Sixty-Four,Sgt Pepper,1967
9,15,You can knit a sweater by the fireside,When I'm Sixty-Four,Sgt Pepper,1967
9,16,Sunday mornings go for a ride,When I'm Sixty-Four,Sgt Pepper,1967
9,17,"Doing the garden, digging the weeds",When I'm Sixty-Four,Sgt Pepper,1967
9,18,Who could ask for more?,When I'm Sixty-Four,Sgt Pepper,1967
9,21,Every summer we can rent a cottage,When I'm Sixty-Four,Sgt Pepper,1967
9,22,"In the Isle of Wight, if it's not too dear",When I'm Sixty-Four,Sgt Pepper,1967
9,23,We shall scrimp and save,When I'm Sixty-Four,Sgt Pepper,1967
9,24,Grandchildren on your knee,When I'm Sixty-Four,Sgt Pepper,1967
9,25,"Vera, Chuck, and Dave",When I'm Sixty-Four,Sgt Pepper,1967
9,26,"Send me a postcard, drop me a line",When I'm Sixty-Four,Sgt Pepper,1967
9,27,Stating point of view,When I'm Sixty-Four,Sgt Pepper,1967
9,28,Indicate precisely what you mean to say,When I'm Sixty-Four,Sgt Pepper,1967
9,29,"Yours sincerely, wasting away",When I'm Sixty-Four,Sgt Pepper,1967
9,30,"Give me your answer, fill in a form",When I'm Sixty-Four,Sgt Pepper,1967
9,31,Mine for evermore,When I'm Sixty-Four,Sgt Pepper,1967
10,1,"Lovely Rita, meter maid",Lovely Rita,Sgt Pepper,1967
10,4,Nothing can come between us,Lovely Rita,Sgt Pepper,1967
10,5,When it gets dark I tow your heart away,Lovely Rita,Sgt Pepper,1967
10,6,Standing by a parking meter,Lovely Rita,Sgt Pepper,1967
10,7,When I caught a glimpse of Rita,Lovely Rita,Sgt Pepper,1967
10,8,Filling in a ticket in her little white book,Lovely Rita,Sgt Pepper,1967
10,9,In a cap she looked much older,Lovely Rita,Sgt Pepper,1967
10,10,And the bag across her shoulder,Lovely Rita,Sgt Pepper,1967
10,11,Made her look a little like a military man,Lovely Rita,Sgt Pepper,1967
10,13,May I inquire discreetly (Lovely Rita),Lovely Rita,Sgt Pepper,1967
10,14,When are you free to take some tea with me? (Lovely Rita maid! Ahh-ah-ah),Lovely Rita,Sgt Pepper,1967
10,15,Rita!,Lovely Rita,Sgt Pepper,1967
10,17,Took her out and tried to win her,Lovely Rita,Sgt Pepper,1967
10,18,Had a laugh and over dinner,Lovely Rita,Sgt Pepper,1967
10,19,Told her I would really like to see her again,Lovely Rita,Sgt Pepper,1967
10,20,Got the bill and Rita paid it,Lovely Rita,Sgt Pepper,1967
10,21,"Took her home, I nearly made it",Lovely Rita,Sgt Pepper,1967
10,22,Sitting on the sofa with a sister or two,Lovely Rita,Sgt Pepper,1967
10,24,Where would I be without you?,Lovely Rita,Sgt Pepper,1967
10,25,Give us a wink and make me think of you,Lovely Rita,Sgt Pepper,1967
11,1,"Good morning, good morning",Good Morning Good Morning,Sgt Pepper,1967
11,4,"Nothing to do to save his life, call his wife in",Good Morning Good Morning,Sgt Pepper,1967
11,5,"Nothing to say but what a day, how's your boy been?",Good Morning Good Morning,Sgt Pepper,1967
11,6,"Nothing to do, it's up to you",Good Morning Good Morning,Sgt Pepper,1967
11,7,I've got nothing to say but it's okay,Good Morning Good Morning,Sgt Pepper,1967
11,10,"Going to work, don't want to go, feeling low down",Good Morning Good Morning,Sgt Pepper,1967
11,11,"Heading for home, you start to roam, then you're in town",Good Morning Good Morning,Sgt Pepper,1967
11,12,Everybody knows there's nothing doing,Good Morning Good Morning,Sgt Pepper,1967
11,13,"Everything is closed, it's like a ruin",Good Morning Good Morning,Sgt Pepper,1967
11,14,Everyone you see is half asleep,Good Morning Good Morning,Sgt Pepper,1967
11,15,"And you're on your own, you're in the street",Good Morning Good Morning,Sgt Pepper,1967
11,16,"After a while you start to smile, now you feel cool",Good Morning Good Morning,Sgt Pepper,1967
11,17,Then you decide to take a walk by the old school,Good Morning Good Morning,Sgt Pepper,1967
11,18,"Nothing has changed, it's still the same",Good Morning Good Morning,Sgt Pepper,1967
11,19,I've got nothing to say but it's okay,Good Morning Good Morning,Sgt Pepper,1967
11,23,"People running round, it's five o'clock",Good Morning Good Morning,Sgt Pepper,1967
11,24,Everywhere in town it's getting dark,Good Morning Good Morning,Sgt Pepper,1967
11,25,Everyone you see is full of life,Good Morning Good Morning,Sgt Pepper,1967
11,26,It's time for tea and Meet the Wife,Good Morning Good Morning,Sgt Pepper,1967
11,27,"Somebody needs to know the time, glad that I'm here",Good Morning Good Morning,Sgt Pepper,1967
11,28,"Watching the skirts, you start to flirt, now you're in gear",Good Morning Good Morning,Sgt Pepper,1967
11,29,"Go to a show, you hope she goes",Good Morning Good Morning,Sgt Pepper,1967
12,3,We're Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
12,4,We hope you have enjoyed the show,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
12,5,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
12,6,We're sorry but it's time to go,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
12,10,We'd like to thank you once again,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
12,11,Sgt. Pepper's one and only Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
12,12,It's getting very near the end,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt Pepper,1967
13,1,"I read the news today—oh, boy",A Day in the Life,Sgt Pepper,1967
13,2,About a lucky man who made the grade,A Day in the Life,Sgt Pepper,1967
13,3,And though the news was rather sad,A Day in the Life,Sgt Pepper,1967
13,4,"Well, I just had to laugh",A Day in the Life,Sgt Pepper,1967
13,5,I saw the photograph,A Day in the Life,Sgt Pepper,1967
13,6,He blew his mind out in a car,A Day in the Life,Sgt Pepper,1967
13,7,He didn't notice that the lights had changed,A Day in the Life,Sgt Pepper,1967
13,8,A crowd of people stood and stared,A Day in the Life,Sgt Pepper,1967
13,9,They'd seen his face before,A Day in the Life,Sgt Pepper,1967
13,10,Nobody was really sure if he was from the House of Lords,A Day in the Life,Sgt Pepper,1967
13,11,"I saw a film today, oh boy",A Day in the Life,Sgt Pepper,1967
13,12,The English Army had just won the war,A Day in the Life,Sgt Pepper,1967
13,13,A crowd of people turned away,A Day in the Life,Sgt Pepper,1967
13,14,But I just had to look,A Day in the Life,Sgt Pepper,1967
13,15,Having read the book,A Day in the Life,Sgt Pepper,1967
13,16,I'd love to turn you on,A Day in the Life,Sgt Pepper,1967
13,18,"Woke up, fell out of bed",A Day in the Life,Sgt Pepper,1967
13,19,Dragged a comb across my head,A Day in the Life,Sgt Pepper,1967
13,20,Found my way downstairs and drank a cup,A Day in the Life,Sgt Pepper,1967
13,21,And looking up I noticed I was late,A Day in the Life,Sgt Pepper,1967
13,22,Found my coat and grabbed my hat,A Day in the Life,Sgt Pepper,1967
13,23,Made the bus in seconds flat,A Day in the Life,Sgt Pepper,1967
13,24,Found my way upstairs and had a smoke,A Day in the Life,Sgt Pepper,1967
13,25,And somebody spoke and I went into a dream,A Day in the Life,Sgt Pepper,1967
13,27,"4,000 holes in Blackburn, Lancashire",A Day in the Life,Sgt Pepper,1967
13,28,And though the holes were rather small,A Day in the Life,Sgt Pepper,1967
13,29,They had to count them all,A Day in the Life,Sgt Pepper,1967
13,30,Now they know how many holes it takes to fill the Albert Hall,A Day in the Life,Sgt Pepper,1967
13,31,I'd love to turn you on,A Day in the Life,Sgt Pepper,1967
1,1,(Roll up! Roll up for the magical mystery tour!,Magical Mystery Tour,Magical Mystery Tour,1967
1,2,Step right this way!),Magical Mystery Tour,Magical Mystery Tour,1967
1,5,"Roll up (and that's an invitation), roll up for the mystery tour",Magical Mystery Tour,Magical Mystery Tour,1967
1,6,"Roll up (to make a reservation), roll up for the mystery tour",Magical Mystery Tour,Magical Mystery Tour,1967
1,7,The magical mystery tour is waiting to take you away,Magical Mystery Tour,Magical Mystery Tour,1967
1,8,Waiting to take you away,Magical Mystery Tour,Magical Mystery Tour,1967
1,11,"Roll up (we've got everything you need), roll up for the mystery tour",Magical Mystery Tour,Magical Mystery Tour,1967
1,12,"Roll up (satisfaction guaranteed), roll up for the mystery tour",Magical Mystery Tour,Magical Mystery Tour,1967
1,13,The magical mystery tour is hoping to take you away,Magical Mystery Tour,Magical Mystery Tour,1967
1,14,Hoping to take you away,Magical Mystery Tour,Magical Mystery Tour,1967
1,15,A mystery trip,Magical Mystery Tour,Magical Mystery Tour,1967
1,22,The magical mystery tour is dying to take you away,Magical Mystery Tour,Magical Mystery Tour,1967
1,23,"Dying to take you away, take you today",Magical Mystery Tour,Magical Mystery Tour,1967
2,1,"Day after day, alone on a hill",The Fool on the Hill,Magical Mystery Tour,1967
2,2,The man with the foolish grin is keeping perfectly still,The Fool on the Hill,Magical Mystery Tour,1967
2,3,"But nobody wants to know him, they can see that he's just a fool",The Fool on the Hill,Magical Mystery Tour,1967
2,4,And he never gives an answer,The Fool on the Hill,Magical Mystery Tour,1967
2,5,But the fool on the hill sees the sun going down,The Fool on the Hill,Magical Mystery Tour,1967
2,6,And the eyes in his head see the world spinning around,The Fool on the Hill,Magical Mystery Tour,1967
2,7,"Well on the way, head in a cloud",The Fool on the Hill,Magical Mystery Tour,1967
2,8,The man of a thousand voices talking perfectly loud,The Fool on the Hill,Magical Mystery Tour,1967
2,9,But nobody ever hears him or the sound he appears to make,The Fool on the Hill,Magical Mystery Tour,1967
2,10,And he never seems to notice,The Fool on the Hill,Magical Mystery Tour,1967
2,13,"And nobody seems to like him, they can tell what he wants to do",The Fool on the Hill,Magical Mystery Tour,1967
2,14,And he never shows his feelings,The Fool on the Hill,Magical Mystery Tour,1967
2,18,Round and round and round and round and round,The Fool on the Hill,Magical Mystery Tour,1967
2,19,"And he never listens to them, he knows that they're the fools",The Fool on the Hill,Magical Mystery Tour,1967
2,20,They don't like him,The Fool on the Hill,Magical Mystery Tour,1967
4,1,There's a fog upon L.A,Blue Jay Way,Magical Mystery Tour,1967
4,2,And my friends have lost their way,Blue Jay Way,Magical Mystery Tour,1967
4,3,"""We'll be over soon"", they said",Blue Jay Way,Magical Mystery Tour,1967
4,4,Now they've lost themselves instead,Blue Jay Way,Magical Mystery Tour,1967
4,5,"Please, don't be long",Blue Jay Way,Magical Mystery Tour,1967
4,6,"Please, don't you be very long",Blue Jay Way,Magical Mystery Tour,1967
4,8,For I may be asleep,Blue Jay Way,Magical Mystery Tour,1967
4,9,"Well, it only goes to show",Blue Jay Way,Magical Mystery Tour,1967
4,10,And I told them where to go,Blue Jay Way,Magical Mystery Tour,1967
4,11,Ask a policeman on the street,Blue Jay Way,Magical Mystery Tour,1967
4,12,There's so many there to meet,Blue Jay Way,Magical Mystery Tour,1967
4,17,Now it's past my bed I know (Know),Blue Jay Way,Magical Mystery Tour,1967
4,18,And I'd really like to go (Go),Blue Jay Way,Magical Mystery Tour,1967
4,19,Soon will be the break of day (Day),Blue Jay Way,Magical Mystery Tour,1967
4,20,Sitting here in Blue Jay Way (Way),Blue Jay Way,Magical Mystery Tour,1967
5,2,Let's all get up and dance to a song,Your Mother Should Know,Magical Mystery Tour,1967
5,3,That was a hit before your mother was born,Your Mother Should Know,Magical Mystery Tour,1967
5,4,"Though she was born a long, long time ago",Your Mother Should Know,Magical Mystery Tour,1967
5,5,Your mother should know (your mother should),Your Mother Should Know,Magical Mystery Tour,1967
5,7,Sing it again,Your Mother Should Know,Magical Mystery Tour,1967
5,8,Let's all get up and dance to a song,Your Mother Should Know,Magical Mystery Tour,1967
5,9,That was a hit before your mother was born,Your Mother Should Know,Magical Mystery Tour,1967
5,10,"Though she was born a long, long time ago",Your Mother Should Know,Magical Mystery Tour,1967
5,11,Your mother should know (your mother should),Your Mother Should Know,Magical Mystery Tour,1967
5,13,Lift up your hearts and sing me a song,Your Mother Should Know,Magical Mystery Tour,1967
6,1,I am he as you are he as you are me and we are all together,I Am the Walrus,Magical Mystery Tour,1967
6,2,"See how they run like pigs from a gun, see how they fly",I Am the Walrus,Magical Mystery Tour,1967
6,3,I'm crying,I Am the Walrus,Magical Mystery Tour,1967
6,4,"Sitting on a cornflake, waiting for the van to come",I Am the Walrus,Magical Mystery Tour,1967
6,5,"Corporation tee-shirt, stupid bloody Tuesday",I Am the Walrus,Magical Mystery Tour,1967
6,6,"Man, you've been a naughty boy, you let your face grow long",I Am the Walrus,Magical Mystery Tour,1967
6,7,"I am the egg man, they are the egg men",I Am the Walrus,Magical Mystery Tour,1967
6,8,"I am the walrus, goo goo g'joob",I Am the Walrus,Magical Mystery Tour,1967
6,9,Mister City policeman sitting,I Am the Walrus,Magical Mystery Tour,1967
6,10,Pretty little policemen in a row,I Am the Walrus,Magical Mystery Tour,1967
6,11,"See how they fly like Lucy in the sky, see how they run",I Am the Walrus,Magical Mystery Tour,1967
6,12,"I'm crying, I'm crying",I Am the Walrus,Magical Mystery Tour,1967
6,14,Yellow-matter custard,I Am the Walrus,Magical Mystery Tour,1967
6,15,Dripping from a dead dog's eye,I Am the Walrus,Magical Mystery Tour,1967
6,16,"Crabalocker fishwife, pornographic priestess",I Am the Walrus,Magical Mystery Tour,1967
6,17,"Boy, you've been a naughty girl, you let your knickers down",I Am the Walrus,Magical Mystery Tour,1967
6,18,"I am the egg man, they are the egg men",I Am the Walrus,Magical Mystery Tour,1967
6,19,"I am the walrus, goo goo g'joob",I Am the Walrus,Magical Mystery Tour,1967
6,20,Sitting in an English garden waiting for the sun,I Am the Walrus,Magical Mystery Tour,1967
6,21,"If the sun don't come, you get a tan",I Am the Walrus,Magical Mystery Tour,1967
6,22,From standing in the English rain,I Am the Walrus,Magical Mystery Tour,1967
6,27,"Expert, textpert, choking smokers",I Am the Walrus,Magical Mystery Tour,1967
6,28,Don't you think the joker laughs at you?,I Am the Walrus,Magical Mystery Tour,1967
6,30,See how they smile like pigs in a sty,I Am the Walrus,Magical Mystery Tour,1967
6,31,See how they snide,I Am the Walrus,Magical Mystery Tour,1967
6,33,Semolina pilchard,I Am the Walrus,Magical Mystery Tour,1967
6,34,Climbing up the Eiffel Tower,I Am the Walrus,Magical Mystery Tour,1967
6,35,Elementary penguin singing Hare Krishna,I Am the Walrus,Magical Mystery Tour,1967
6,36,"Man, you should have seen them kicking Edgar Allan Poe",I Am the Walrus,Magical Mystery Tour,1967
6,46,"Everybody's got one, everybody's got one“Villain, take my Purse. If ever thou wilt thrive, bury my Body",I Am the Walrus,Magical Mystery Tour,1967
6,47,And give the Letters which thou findst about me,I Am the Walrus,Magical Mystery Tour,1967
